mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_var_smoothing,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_macro,split1_test_f1_macro,split2_test_f1_macro,split3_test_f1_macro,mean_test_f1_macro,std_test_f1_macro,rank_test_f1_macro,split0_test_f1_deceased,split1_test_f1_deceased,split2_test_f1_deceased,split3_test_f1_deceased,mean_test_f1_deceased,std_test_f1_deceased,rank_test_f1_deceased
0.01012951135635376,0.0005218000550204603,0.011897146701812744,8.342493578956089e-05,2.310129700083158e-05,{'var_smoothing': 2.310129700083158e-05},0.6758967904342353,0.6682190056639395,0.6645266868076536,0.6733383685800605,0.6704952128714722,0.004417719920273633,1,0.5935112623617033,0.5899176899458175,0.5808451525651736,0.5919799741490662,0.5890635197554401,0.004913229246377804,1,0.1933809214795587,0.1906887755102041,0.16639584010399738,0.18816682832201748,0.1846580913539444,0.010703713988847521,1
0.009921550750732422,0.0002400977488609899,0.011927247047424316,0.00016028915826821373,1.873817422860383e-05,{'var_smoothing': 1.873817422860383e-05},0.6758967904342353,0.6682190056639395,0.6646525679758308,0.6729607250755287,0.6704322722873836,0.004317336075480572,5,0.5935112623617033,0.5899176899458175,0.5809258376569632,0.5912524652988828,0.5889018138158417,0.004780710676513536,10,0.1933809214795587,0.1906887755102041,0.16644993498049415,0.18640776699029124,0.18423184974013707,0.010563244204456847,10
0.010143101215362549,0.0005696472343515653,0.012091338634490967,9.50730332069201e-05,1.5199110829529332e-05,{'var_smoothing': 1.5199110829529332e-05},0.6758967904342353,0.66784140969163,0.6646525679758308,0.6729607250755287,0.6703378732943063,0.004368522013182252,8,0.5935112623617033,0.5891975384095132,0.5809258376569632,0.5912524652988828,0.5887217759317656,0.004752540700908282,11,0.1933809214795587,0.1889562719438238,0.16644993498049415,0.18640776699029124,0.18379872384854198,0.010322383386343205,11
0.010199546813964844,0.00042356008403103047,0.011797308921813965,7.429359732809149e-05,1.2328467394420658e-05,{'var_smoothing': 1.2328467394420658e-05},0.6758967904342353,0.6675896790434236,0.6646525679758308,0.6729607250755287,0.6702749406322547,0.004405687726108068,12,0.5935112623617033,0.5887169014727553,0.5809258376569632,0.5912524652988828,0.5886016166975762,0.004745063047896026,12,0.1933809214795587,0.18779942510380068,0.16644993498049415,0.18640776699029124,0.18350951213853622,0.010189174765707014,12
0.009971439838409424,0.0003398201835300336,0.012038469314575195,0.00010126069589389698,1e-05,{'var_smoothing': 1e-05},0.675645059786029,0.6675896790434236,0.6646525679758308,0.6729607250755287,0.6702120079702031,0.004326010859030779,14,0.5930284356458854,0.5887169014727553,0.5809258376569632,0.5912524652988828,0.5884809100186217,0.004623210960968679,13,0.19220779220779222,0.18779942510380068,0.16644993498049415,0.18640776699029124,0.1832162298205946,0.009913985391072598,13
0.010060012340545654,0.0002829985537419296,0.01187145709991455,0.0001952537902052499,8.111308307896873e-06,{'var_smoothing': 8.111308307896873e-06},0.675645059786029,0.6675896790434236,0.6646525679758308,0.6727089627391742,0.6701490673861145,0.00428721853695625,18,0.5930284356458854,0.5887169014727553,0.5809258376569632,0.5907669040270015,0.5883595197006514,0.0045547125555873815,14,0.19220779220779222,0.18779942510380068,0.16644993498049415,0.18523316062176168,0.1829225782284622,0.00983216152047068,14
0.010065615177154541,0.0004100239645844081,0.011929571628570557,0.00018028830625033647,6.579332246575683e-06,{'var_smoothing': 6.579332246575683e-06},0.675645059786029,0.6675896790434236,0.6646525679758308,0.6727089627391742,0.6701490673861145,0.00428721853695625,18,0.5930284356458854,0.5887169014727553,0.5809258376569632,0.5907669040270015,0.5883595197006514,0.0045547125555873815,14,0.19220779220779222,0.18779942510380068,0.16644993498049415,0.18523316062176168,0.1829225782284622,0.00983216152047068,14
0.009834110736846924,0.00031049232310630614,0.012033283710479736,0.0001674718164929508,5.336699231206313e-06,{'var_smoothing': 5.336699231206313e-06},0.675645059786029,0.6673379483952171,0.6646525679758308,0.6727089627391742,0.6700861347240629,0.0043259984496921465,24,0.5930284356458854,0.5882358346322977,0.5809258376569632,0.5907669040270015,0.5882392529905369,0.004550036972238681,20,0.19220779220779222,0.18664109939277723,0.16644993498049415,0.18523316062176168,0.18263299680070633,0.009700437300055764,17
0.009976744651794434,0.0003425148848375505,0.011835873126983643,0.00015008353684871343,4.328761281083053e-06,{'var_smoothing': 4.328761281083053e-06},0.675645059786029,0.6675896790434236,0.6646525679758308,0.6727089627391742,0.6701490673861145,0.00428721853695625,18,0.5930284356458854,0.5884018472932063,0.5809258376569632,0.5907669040270015,0.5882807561557641,0.004550573616758325,17,0.19220779220779222,0.18676047329708986,0.16644993498049415,0.18523316062176168,0.18266284027678448,0.009712897978418029,16
0.009764611721038818,0.00039135421631667405,0.01198875904083252,0.0003738159077740355,3.5111917342151275e-06,{'var_smoothing': 3.5111917342151275e-06},0.6755191944619258,0.6675896790434236,0.6646525679758308,0.6727089627391742,0.6701176010550886,0.004247038467125533,23,0.5927868537794557,0.5884018472932063,0.5809258376569632,0.5907669040270015,0.5882203606891567,0.0044883389402406455,21,0.19162065605716141,0.18676047329708986,0.16644993498049415,0.18523316062176168,0.18251605623912676,0.00957094199297678,21
0.009924173355102539,0.00048589955016671034,0.01199871301651001,0.00024817881776348073,2.848035868435799e-06,{'var_smoothing': 2.848035868435799e-06},0.6755191944619258,0.6675896790434236,0.6647784491440081,0.6728348439073515,0.6701805416391772,0.004226159805577461,15,0.5927868537794557,0.5884018472932063,0.5810065138091591,0.5908497998593968,0.5882612536853045,0.004467455784356068,18,0.19162065605716141,0.18676047329708986,0.1665040650406504,0.18529316488500158,0.18254458981997582,0.009552509512146761,19
0.009762287139892578,0.0006681586353374636,0.011943578720092773,0.00022664573496504277,2.310129700083158e-06,{'var_smoothing': 2.310129700083158e-06},0.6755191944619258,0.6675896790434236,0.6647784491440081,0.6728348439073515,0.6701805416391772,0.004226159805577461,15,0.5927868537794557,0.5884018472932063,0.5810065138091591,0.5908497998593968,0.5882612536853045,0.004467455784356068,18,0.19162065605716141,0.18676047329708986,0.1665040650406504,0.18529316488500158,0.18254458981997582,0.009552509512146761,19
0.010143458843231201,0.00048700108058004896,0.011845707893371582,0.0002443795378610218,1.873817422860383e-06,{'var_smoothing': 1.873817422860383e-06},0.6755191944619258,0.6675896790434236,0.6649043303121853,0.6728348439073515,0.6702120119312215,0.0041860944785295845,13,0.5927868537794557,0.5884018472932063,0.5810871810434316,0.5908497998593968,0.5882814204938727,0.004434723371879303,16,0.19162065605716141,0.18676047329708986,0.16655823031880285,0.18529316488500158,0.1825581311395139,0.009529772732781576,18
0.01039355993270874,0.0004331010932261341,0.012482821941375732,0.0003653418116519137,1.519911082952933e-06,{'var_smoothing': 1.519911082952933e-06},0.6755191944619258,0.6673379483952171,0.6649043303121853,0.6728348439073515,0.6701490792691699,0.0042267397982208325,17,0.5927868537794557,0.5879201171946559,0.5810871810434316,0.5908497998593968,0.588160987969235,0.004436358501869381,22,0.19162065605716141,0.1856,0.16655823031880285,0.18529316488500158,0.18226801281524146,0.009414389057987367,22
0.010814368724822998,0.0005022837935264766,0.012520432472229004,0.00021907479409169334,1.232846739442066e-06,{'var_smoothing': 1.232846739442066e-06},0.6755191944619258,0.6673379483952171,0.6649043303121853,0.6724572004028198,0.670054668393037,0.004169525006197385,26,0.5927868537794557,0.5879201171946559,0.5810871810434316,0.590120443122706,0.5879786487850622,0.0043359506406866625,26,0.19162065605716141,0.1856,0.16655823031880285,0.18352788586251625,0.18182669305962013,0.009302950713132339,26
0.010309576988220215,0.00024807327129038395,0.012794256210327148,0.00026143605538511683,1e-06,{'var_smoothing': 1e-06},0.6755191944619258,0.6673379483952171,0.6649043303121853,0.6724572004028198,0.670054668393037,0.004169525006197385,26,0.5927868537794557,0.5879201171946559,0.5810871810434316,0.590120443122706,0.5879786487850622,0.0043359506406866625,26,0.19162065605716141,0.1856,0.16655823031880285,0.18352788586251625,0.18182669305962013,0.009302950713132339,26
0.010774672031402588,0.0007877752206162601,0.012256026268005371,8.443224629019122e-05,8.111308307896872e-07,{'var_smoothing': 8.111308307896872e-07},0.6755191944619258,0.6673379483952171,0.6649043303121853,0.6724572004028198,0.670054668393037,0.004169525006197385,26,0.5927868537794557,0.5879201171946559,0.5810871810434316,0.590120443122706,0.5879786487850622,0.0043359506406866625,26,0.19162065605716141,0.1856,0.16655823031880285,0.18352788586251625,0.18182669305962013,0.009302950713132339,26
